WKT,fid,id,left,top,right,bottom,AGB
POINT (324761.8479 643290.5522),13787,13787,324761.8479,643290.5522,325061.8479,643590.5522,133
POINT (324761.8479 642990.5522),13788,13788,324761.8479,642990.5522,325061.8479,643290.5522,115
POINT (324761.8479 642690.5522),13789,13789,324761.8479,642690.5522,325061.8479,642990.5522,99
POINT (324761.8479 642390.5522),13790,13790,324761.8479,642390.5522,325061.8479,642690.5522,217
POINT (324761.8479 642090.5522),13791,13791,324761.8479,642090.5522,325061.8479,642390.5522,41
POINT (324761.8479 641790.5522),13792,13792,324761.8479,641790.5522,325061.8479,642090.5522,83
POINT (324761.8479 641490.5522),13793,13793,324761.8479,641490.5522,325061.8479,641790.5522,390
POINT (324761.8479 641190.5522),13794,13794,324761.8479,641190.5522,325061.8479,641490.5522,294
POINT (324761.8479 640890.5522),13795,13795,324761.8479,640890.5522,325061.8479,641190.5522,548
POINT (324761.8479 640590.5522),13796,13796,324761.8479,640590.5522,325061.8479,640890.5522,529
POINT (324761.8479 640290.5522),13797,13797,324761.8479,640290.5522,325061.8479,640590.5522,489
POINT (324761.8479 639990.5522),13798,13798,324761.8479,639990.5522,325061.8479,640290.5522,456
POINT (324761.8479 639690.5522),13799,13799,324761.8479,639690.5522,325061.8479,639990.5522,78
POINT (324761.8479 639390.5522),13800,13800,324761.8479,639390.5522,325061.8479,639690.5522,135
POINT (324761.8479 639090.5522),13801,13801,324761.8479,639090.5522,325061.8479,639390.5522,551
POINT (324761.8479 638790.5522),13802,13802,324761.8479,638790.5522,325061.8479,639090.5522,520
POINT (324761.8479 638490.5522),13803,13803,324761.8479,638490.5522,325061.8479,638790.5522,354
POINT (324761.8479 638190.5522),13804,13804,324761.8479,638190.5522,325061.8479,638490.5522,250
POINT (324761.8479 637890.5522),13805,13805,324761.8479,637890.5522,325061.8479,638190.5522,333
POINT (324761.8479 637590.5522),13806,13806,324761.8479,637590.5522,325061.8479,637890.5522,120
POINT (324761.8479 637290.5522),13807,13807,324761.8479,637290.5522,325061.8479,637590.5522,90
POINT (324761.8479 636990.5522),13808,13808,324761.8479,636990.5522,325061.8479,637290.5522,116
POINT (324761.8479 636690.5522),13809,13809,324761.8479,636690.5522,325061.8479,636990.5522,164
POINT (324761.8479 636390.5522),13810,13810,324761.8479,636390.5522,325061.8479,636690.5522,17
POINT (324761.8479 636090.5522),13811,13811,324761.8479,636090.5522,325061.8479,636390.5522,17
POINT (324761.8479 635790.5522),13812,13812,324761.8479,635790.5522,325061.8479,636090.5522,430
POINT (324761.8479 635490.5522),13813,13813,324761.8479,635490.5522,325061.8479,635790.5522,498
POINT (324761.8479 635190.5522),13814,13814,324761.8479,635190.5522,325061.8479,635490.5522,169
POINT (324761.8479 634890.5522),13815,13815,324761.8479,634890.5522,325061.8479,635190.5522,106
POINT (324761.8479 634590.5522),13816,13816,324761.8479,634590.5522,325061.8479,634890.5522,87
POINT (324761.8479 634290.5522),13817,13817,324761.8479,634290.5522,325061.8479,634590.5522,148
POINT (324761.8479 633990.5522),13818,13818,324761.8479,633990.5522,325061.8479,634290.5522,257
POINT (324761.8479 633690.5522),13819,13819,324761.8479,633690.5522,325061.8479,633990.5522,244
POINT (324761.8479 633390.5522),13820,13820,324761.8479,633390.5522,325061.8479,633690.5522,83
POINT (324761.8479 633090.5522),13821,13821,324761.8479,633090.5522,325061.8479,633390.5522,19
POINT (324761.8479 632790.5522),13822,13822,324761.8479,632790.5522,325061.8479,633090.5522,125
POINT (324761.8479 632490.5522),13823,13823,324761.8479,632490.5522,325061.8479,632790.5522,325
POINT (324761.8479 632190.5522),13824,13824,324761.8479,632190.5522,325061.8479,632490.5522,362
POINT (324761.8479 631890.5522),13825,13825,324761.8479,631890.5522,325061.8479,632190.5522,291
POINT (324761.8479 631590.5522),13826,13826,324761.8479,631590.5522,325061.8479,631890.5522,251
POINT (324761.8479 631290.5522),13827,13827,324761.8479,631290.5522,325061.8479,631590.5522,139
POINT (324761.8479 630990.5522),13828,13828,324761.8479,630990.5522,325061.8479,631290.5522,98
POINT (324761.8479 630690.5522),13829,13829,324761.8479,630690.5522,325061.8479,630990.5522,117
POINT (324761.8479 630390.5522),13830,13830,324761.8479,630390.5522,325061.8479,630690.5522,78
POINT (324761.8479 630090.5522),13831,13831,324761.8479,630090.5522,325061.8479,630390.5522,126
POINT (324761.8479 629790.5522),13832,13832,324761.8479,629790.5522,325061.8479,630090.5522,497
POINT (324761.8479 629490.5522),13833,13833,324761.8479,629490.5522,325061.8479,629790.5522,719
POINT (324761.8479 629190.5522),13834,13834,324761.8479,629190.5522,325061.8479,629490.5522,25
POINT (324761.8479 628890.5522),13835,13835,324761.8479,628890.5522,325061.8479,629190.5522,164
POINT (324761.8479 628590.5522),13836,13836,324761.8479,628590.5522,325061.8479,628890.5522,740
POINT (324761.8479 628290.5522),13837,13837,324761.8479,628290.5522,325061.8479,628590.5522,795
POINT (324761.8479 627990.5522),13838,13838,324761.8479,627990.5522,325061.8479,628290.5522,679
POINT (324761.8479 627690.5522),13839,13839,324761.8479,627690.5522,325061.8479,627990.5522,31
POINT (324761.8479 627390.5522),13840,13840,324761.8479,627390.5522,325061.8479,627690.5522,24
POINT (324761.8479 627090.5522),13841,13841,324761.8479,627090.5522,325061.8479,627390.5522,131
POINT (324761.8479 626790.5522),13842,13842,324761.8479,626790.5522,325061.8479,627090.5522,97
POINT (324761.8479 626490.5522),13843,13843,324761.8479,626490.5522,325061.8479,626790.5522,59
POINT (324761.8479 626190.5522),13844,13844,324761.8479,626190.5522,325061.8479,626490.5522,59
POINT (324761.8479 625890.5522),13845,13845,324761.8479,625890.5522,325061.8479,626190.5522,323
POINT (324761.8479 625590.5522),13846,13846,324761.8479,625590.5522,325061.8479,625890.5522,187
POINT (324761.8479 625290.5522),13847,13847,324761.8479,625290.5522,325061.8479,625590.5522,128
POINT (324761.8479 624990.5522),13848,13848,324761.8479,624990.5522,325061.8479,625290.5522,64
POINT (324761.8479 624690.5522),13849,13849,324761.8479,624690.5522,325061.8479,624990.5522,188
POINT (324761.8479 624390.5522),13850,13850,324761.8479,624390.5522,325061.8479,624690.5522,20
POINT (324761.8479 624090.5522),13851,13851,324761.8479,624090.5522,325061.8479,624390.5522,17
POINT (324761.8479 623790.5522),13852,13852,324761.8479,623790.5522,325061.8479,624090.5522,64
POINT (324761.8479 623490.5522),13853,13853,324761.8479,623490.5522,325061.8479,623790.5522,44
POINT (324761.8479 623190.5522),13854,13854,324761.8479,623190.5522,325061.8479,623490.5522,0
POINT (324761.8479 622890.5522),13855,13855,324761.8479,622890.5522,325061.8479,623190.5522,0
POINT (324761.8479 622590.5522),13856,13856,324761.8479,622590.5522,325061.8479,622890.5522,0
POINT (324761.8479 622290.5522),13857,13857,324761.8479,622290.5522,325061.8479,622590.5522,467
POINT (324761.8479 621990.5522),13858,13858,324761.8479,621990.5522,325061.8479,622290.5522,428
POINT (324761.8479 621690.5522),13859,13859,324761.8479,621690.5522,325061.8479,621990.5522,472
POINT (324761.8479 621390.5522),13860,13860,324761.8479,621390.5522,325061.8479,621690.5522,771
POINT (324761.8479 621090.5522),13861,13861,324761.8479,621090.5522,325061.8479,621390.5522,39
POINT (324761.8479 620790.5522),13862,13862,324761.8479,620790.5522,325061.8479,621090.5522,17
POINT (324761.8479 620490.5522),13863,13863,324761.8479,620490.5522,325061.8479,620790.5522,257
POINT (324761.8479 620190.5522),13864,13864,324761.8479,620190.5522,325061.8479,620490.5522,185
POINT (324761.8479 619890.5522),13865,13865,324761.8479,619890.5522,325061.8479,620190.5522,141
POINT (324761.8479 619590.5522),13866,13866,324761.8479,619590.5522,325061.8479,619890.5522,64
POINT (324761.8479 619290.5522),13867,13867,324761.8479,619290.5522,325061.8479,619590.5522,84
POINT (324761.8479 618990.5522),13868,13868,324761.8479,618990.5522,325061.8479,619290.5522,252
POINT (324761.8479 618690.5522),13869,13869,324761.8479,618690.5522,325061.8479,618990.5522,193
POINT (324761.8479 618390.5522),13870,13870,324761.8479,618390.5522,325061.8479,618690.5522,50
POINT (324761.8479 618090.5522),13871,13871,324761.8479,618090.5522,325061.8479,618390.5522,195
POINT (324761.8479 617790.5522),13872,13872,324761.8479,617790.5522,325061.8479,618090.5522,630
POINT (324761.8479 617490.5522),13873,13873,324761.8479,617490.5522,325061.8479,617790.5522,87
POINT (324761.8479 617190.5522),13874,13874,324761.8479,617190.5522,325061.8479,617490.5522,44
POINT (324761.8479 616890.5522),13875,13875,324761.8479,616890.5522,325061.8479,617190.5522,117
POINT (324761.8479 616590.5522),13876,13876,324761.8479,616590.5522,325061.8479,616890.5522,17
POINT (324761.8479 616290.5522),13877,13877,324761.8479,616290.5522,325061.8479,616590.5522,17
POINT (324761.8479 615990.5522),13878,13878,324761.8479,615990.5522,325061.8479,616290.5522,17
POINT (324761.8479 615690.5522),13879,13879,324761.8479,615690.5522,325061.8479,615990.5522,17
POINT (324761.8479 615390.5522),13880,13880,324761.8479,615390.5522,325061.8479,615690.5522,131
POINT (324761.8479 615090.5522),13881,13881,324761.8479,615090.5522,325061.8479,615390.5522,30
POINT (324761.8479 614790.5522),13882,13882,324761.8479,614790.5522,325061.8479,615090.5522,49
POINT (324761.8479 614490.5522),13883,13883,324761.8479,614490.5522,325061.8479,614790.5522,69
POINT (324761.8479 614190.5522),13884,13884,324761.8479,614190.5522,325061.8479,614490.5522,516
POINT (324761.8479 613890.5522),13885,13885,324761.8479,613890.5522,325061.8479,614190.5522,1027
POINT (324761.8479 613590.5522),13886,13886,324761.8479,613590.5522,325061.8479,613890.5522,563
POINT (325061.8479 652590.5522),13887,13887,325061.8479,652590.5522,325361.8479,652890.5522,
POINT (325061.8479 652290.5522),13888,13888,325061.8479,652290.5522,325361.8479,652590.5522,50
POINT (325061.8479 651990.5522),13889,13889,325061.8479,651990.5522,325361.8479,652290.5522,27
POINT (325061.8479 651690.5522),13890,13890,325061.8479,651690.5522,325361.8479,651990.5522,249
POINT (325061.8479 651390.5522),13891,13891,325061.8479,651390.5522,325361.8479,651690.5522,45
POINT (325061.8479 651090.5522),13892,13892,325061.8479,651090.5522,325361.8479,651390.5522,40
POINT (325061.8479 650790.5522),13893,13893,325061.8479,650790.5522,325361.8479,651090.5522,33
POINT (325061.8479 650490.5522),13894,13894,325061.8479,650490.5522,325361.8479,650790.5522,19
POINT (325061.8479 650190.5522),13895,13895,325061.8479,650190.5522,325361.8479,650490.5522,20
POINT (325061.8479 649890.5522),13896,13896,325061.8479,649890.5522,325361.8479,650190.5522,41
POINT (325061.8479 649590.5522),13897,13897,325061.8479,649590.5522,325361.8479,649890.5522,555
POINT (325061.8479 649290.5522),13898,13898,325061.8479,649290.5522,325361.8479,649590.5522,360
POINT (325061.8479 648990.5522),13899,13899,325061.8479,648990.5522,325361.8479,649290.5522,345
POINT (325061.8479 648690.5522),13900,13900,325061.8479,648690.5522,325361.8479,648990.5522,27
POINT (325061.8479 648390.5522),13901,13901,325061.8479,648390.5522,325361.8479,648690.5522,283
POINT (325061.8479 648090.5522),13902,13902,325061.8479,648090.5522,325361.8479,648390.5522,96
POINT (325061.8479 647790.5522),13903,13903,325061.8479,647790.5522,325361.8479,648090.5522,89
POINT (325061.8479 647490.5522),13904,13904,325061.8479,647490.5522,325361.8479,647790.5522,29
POINT (325061.8479 647190.5522),13905,13905,325061.8479,647190.5522,325361.8479,647490.5522,19
POINT (325061.8479 646890.5522),13906,13906,325061.8479,646890.5522,325361.8479,647190.5522,103
POINT (325061.8479 646590.5522),13907,13907,325061.8479,646590.5522,325361.8479,646890.5522,103
POINT (325061.8479 646290.5522),13908,13908,325061.8479,646290.5522,325361.8479,646590.5522,88
POINT (325061.8479 645990.5522),13909,13909,325061.8479,645990.5522,325361.8479,646290.5522,52
POINT (325061.8479 645690.5522),13910,13910,325061.8479,645690.5522,325361.8479,645990.5522,49
POINT (325061.8479 645390.5522),13911,13911,325061.8479,645390.5522,325361.8479,645690.5522,94
POINT (325061.8479 645090.5522),13912,13912,325061.8479,645090.5522,325361.8479,645390.5522,19
POINT (325061.8479 644790.5522),13913,13913,325061.8479,644790.5522,325361.8479,645090.5522,31
POINT (325061.8479 644490.5522),13914,13914,325061.8479,644490.5522,325361.8479,644790.5522,74
POINT (325061.8479 644190.5522),13915,13915,325061.8479,644190.5522,325361.8479,644490.5522,49
POINT (325061.8479 643890.5522),13916,13916,325061.8479,643890.5522,325361.8479,644190.5522,100
POINT (325061.8479 643590.5522),13917,13917,325061.8479,643590.5522,325361.8479,643890.5522,58
POINT (325061.8479 643290.5522),13918,13918,325061.8479,643290.5522,325361.8479,643590.5522,89
POINT (325061.8479 642990.5522),13919,13919,325061.8479,642990.5522,325361.8479,643290.5522,55
POINT (325061.8479 642690.5522),13920,13920,325061.8479,642690.5522,325361.8479,642990.5522,133
POINT (325061.8479 642390.5522),13921,13921,325061.8479,642390.5522,325361.8479,642690.5522,32
POINT (325061.8479 642090.5522),13922,13922,325061.8479,642090.5522,325361.8479,642390.5522,62
POINT (325061.8479 641790.5522),13923,13923,325061.8479,641790.5522,325361.8479,642090.5522,264
POINT (325061.8479 641490.5522),13924,13924,325061.8479,641490.5522,325361.8479,641790.5522,167
POINT (325061.8479 641190.5522),13925,13925,325061.8479,641190.5522,325361.8479,641490.5522,598
POINT (325061.8479 640890.5522),13926,13926,325061.8479,640890.5522,325361.8479,641190.5522,543
POINT (325061.8479 640590.5522),13927,13927,325061.8479,640590.5522,325361.8479,640890.5522,191
POINT (325061.8479 640290.5522),13928,13928,325061.8479,640290.5522,325361.8479,640590.5522,184
POINT (325061.8479 639990.5522),13929,13929,325061.8479,639990.5522,325361.8479,640290.5522,114
POINT (325061.8479 639690.5522),13930,13930,325061.8479,639690.5522,325361.8479,639990.5522,428
POINT (325061.8479 639390.5522),13931,13931,325061.8479,639390.5522,325361.8479,639690.5522,394
POINT (325061.8479 639090.5522),13932,13932,325061.8479,639090.5522,325361.8479,639390.5522,204
POINT (325061.8479 638790.5522),13933,13933,325061.8479,638790.5522,325361.8479,639090.5522,90
POINT (325061.8479 638490.5522),13934,13934,325061.8479,638490.5522,325361.8479,638790.5522,88
POINT (325061.8479 638190.5522),13935,13935,325061.8479,638190.5522,325361.8479,638490.5522,79
POINT (325061.8479 637890.5522),13936,13936,325061.8479,637890.5522,325361.8479,638190.5522,232
POINT (325061.8479 637590.5522),13937,13937,325061.8479,637590.5522,325361.8479,637890.5522,185
POINT (325061.8479 637290.5522),13938,13938,325061.8479,637290.5522,325361.8479,637590.5522,254
POINT (325061.8479 636990.5522),13939,13939,325061.8479,636990.5522,325361.8479,637290.5522,263
POINT (325061.8479 636690.5522),13940,13940,325061.8479,636690.5522,325361.8479,636990.5522,150
POINT (325061.8479 636390.5522),13941,13941,325061.8479,636390.5522,325361.8479,636690.5522,150
POINT (325061.8479 636090.5522),13942,13942,325061.8479,636090.5522,325361.8479,636390.5522,112
POINT (325061.8479 635790.5522),13943,13943,325061.8479,635790.5522,325361.8479,636090.5522,237
POINT (325061.8479 635490.5522),13944,13944,325061.8479,635490.5522,325361.8479,635790.5522,227
POINT (325061.8479 635190.5522),13945,13945,325061.8479,635190.5522,325361.8479,635490.5522,227
POINT (325061.8479 634890.5522),13946,13946,325061.8479,634890.5522,325361.8479,635190.5522,116
POINT (325061.8479 634590.5522),13947,13947,325061.8479,634590.5522,325361.8479,634890.5522,150
POINT (325061.8479 634290.5522),13948,13948,325061.8479,634290.5522,325361.8479,634590.5522,177
POINT (325061.8479 633990.5522),13949,13949,325061.8479,633990.5522,325361.8479,634290.5522,140
POINT (325061.8479 633690.5522),13950,13950,325061.8479,633690.5522,325361.8479,633990.5522,105
POINT (325061.8479 633390.5522),13951,13951,325061.8479,633390.5522,325361.8479,633690.5522,99
POINT (325061.8479 633090.5522),13952,13952,325061.8479,633090.5522,325361.8479,633390.5522,22
POINT (325061.8479 632790.5522),13953,13953,325061.8479,632790.5522,325361.8479,633090.5522,259
POINT (325061.8479 632490.5522),13954,13954,325061.8479,632490.5522,325361.8479,632790.5522,265
POINT (325061.8479 632190.5522),13955,13955,325061.8479,632190.5522,325361.8479,632490.5522,331
POINT (325061.8479 631890.5522),13956,13956,325061.8479,631890.5522,325361.8479,632190.5522,154
POINT (325061.8479 631590.5522),13957,13957,325061.8479,631590.5522,325361.8479,631890.5522,25
POINT (325061.8479 631290.5522),13958,13958,325061.8479,631290.5522,325361.8479,631590.5522,53
POINT (325061.8479 630990.5522),13959,13959,325061.8479,630990.5522,325361.8479,631290.5522,223
POINT (325061.8479 630690.5522),13960,13960,325061.8479,630690.5522,325361.8479,630990.5522,136
POINT (325061.8479 630390.5522),13961,13961,325061.8479,630390.5522,325361.8479,630690.5522,53
POINT (325061.8479 630090.5522),13962,13962,325061.8479,630090.5522,325361.8479,630390.5522,170
POINT (325061.8479 629790.5522),13963,13963,325061.8479,629790.5522,325361.8479,630090.5522,60
POINT (325061.8479 629490.5522),13964,13964,325061.8479,629490.5522,325361.8479,629790.5522,112
POINT (325061.8479 629190.5522),13965,13965,325061.8479,629190.5522,325361.8479,629490.5522,174
POINT (325061.8479 628890.5522),13966,13966,325061.8479,628890.5522,325361.8479,629190.5522,137
