fid,OBJECTID_1,OBJECTID,CATEGORY,IFT_IOA,COUNTRY,Shape_Leng,Area_ha,Shape__Are,Shape__Len
"6252","178401","579769",Woodland,Young trees,Scotland,371.366852213,0.84150629875,8415.06300354004,371.366852213854
"6253","178402","579770",Woodland,Young trees,Scotland,547.372038185,1.2305139969,12305.1399230957,547.372038186531
"6254","178403","579771",Woodland,Young trees,Scotland,377.197838067,0.5554808028,5554.8080291748,377.197838066231
"6255","178404","579772",Woodland,Young trees,Scotland,465.595996777,0.7574509022,7574.50900268555,465.595996778203
"6256","178407","579775",Woodland,Young trees,Scotland,1332.19659159,5.45147817745,54514.7816772461,1332.19659159352
"6257","178409","579777",Woodland,Young trees,Scotland,452.986545065,0.50493411075,5049.34107971191,452.986545065897
"6258","178410","579778",Woodland,Young trees,Scotland,286.538304692,0.5594624023,5594.62400817871,286.538304692745
"6259","178415","579783",Woodland,Young trees,Scotland,370.483510669,0.69937668445,6993.76689147949,370.483510668763
"6260","178419","579787",Woodland,Young trees,Scotland,759.233086203,0.964018423601,9640.18421936035,759.233086201398
"6261","178420","579788",Woodland,Young trees,Scotland,642.008664676,2.08956539535,20895.6539916992,642.008664675457
"6262","178422","579790",Woodland,Young trees,Scotland,571.694548908,1.22238970465,12223.8971252441,571.694548908419
"6263","178424","579792",Woodland,Young trees,Scotland,662.26816471,1.6102925215,16102.9252471924,662.268164711658
"6264","178428","579796",Woodland,Young trees,Scotland,545.97560983,0.99240825535,9924.0825958252,545.975609831515
"6265","178429","579797",Woodland,Young trees,Scotland,860.67288122,2.5358284228,25358.2842407227,860.672881218342
"6266","178430","579798",Woodland,Young trees,Scotland,479.184191585,1.15273172525,11527.3172607422,479.184191581727
"6267","178436","579804",Woodland,Young trees,Scotland,481.906741481,0.5679576055,5679.57609558105,481.90674148255
"6268","178437","579805",Woodland,Young trees,Scotland,756.411012975,3.1266874084,31266.8740692139,756.411012976082
"6269","178439","579807",Woodland,Young trees,Scotland,352.084494254,0.5020954577,5020.9545135498,352.08449425306
"6270","178442","579810",Woodland,Young trees,Scotland,394.907868156,0.8833411316,8833.41131591797,394.907868156083
"6271","178443","579811",Woodland,Young trees,Scotland,385.961206261,0.662358905,6623.58901977539,385.961206259566
"6272","178444","579812",Woodland,Young trees,Scotland,941.562105293,1.9015627338,19015.6274414063,941.562105291273
"6273","178447","579815",Woodland,Young trees,Scotland,867.918967742,1.5549888235,15549.8882141113,867.918967743297
"6274","178448","579816",Woodland,Young trees,Scotland,337.840021062,0.6267192812,6267.19285583496,337.840021063215
"6275","178449","579817",Woodland,Young trees,Scotland,1213.91368465,3.22488677045,32248.8676300049,1213.91368464443
"6276","178454","579822",Woodland,Young trees,Scotland,555.732527704,1.42415918505,14241.5918731689,555.732527706037
"6277","178456","579824",Woodland,Young trees,Scotland,351.958228878,0.5614430078,5614.43008422852,351.958228877545
"6278","178457","579825",Woodland,Young trees,Scotland,1059.72467666,2.06518296285,20651.8296508789,1059.72467665428
"6279","178461","579829",Woodland,Young trees,Scotland,852.078083423,4.9917497466,49917.497467041,852.07808342515
"6280","178462","579830",Woodland,Young trees,Scotland,1621.17589036,6.52900165835,65290.0166320801,1621.17589036326
"6281","178468","579836",Woodland,Young trees,Scotland,1002.39284887,5.9146293965,59146.2939147949,1002.39284886689
"6282","178471","579839",Woodland,Young trees,Scotland,446.416923219,1.21179596795,12117.9596710205,446.416923221044
"6283","178478","579846",Woodland,Young trees,Scotland,575.949855613,0.61233891055,6123.38899230957,575.949855616583
"6284","178479","579847",Woodland,Young trees,Scotland,441.800343945,0.8504574575,8504.57450866699,441.800343945355
"6285","178488","579856",Woodland,Young trees,Scotland,1428.87466714,2.7966356238,27966.356262207,1428.87466714373
"6286","178491","579859",Woodland,Young trees,Scotland,699.976258829,1.14039185945,11403.9186096191,699.976258830472
"6287","178496","579864",Woodland,Young trees,Scotland,1031.58723775,4.76049469385,47604.9469146729,1031.58723775223
"6288","178498","579866",Woodland,Young trees,Scotland,1779.95902039,13.9225206261,139225.206237793,1779.95902039211
"6289","178499","579867",Woodland,Young trees,Scotland,2581.50876435,10.5875011597,105875.011642456,2581.50876434825
"6290","178501","579869",Woodland,Young trees,Scotland,574.934086907,1.24833190685,12483.3191070557,574.934086905972
"6291","178503","579871",Woodland,Young trees,Scotland,2328.02417945,14.0003125061,140003.125076294,2328.02417945135
"6292","178506","579874",Woodland,Young trees,Scotland,595.125022158,0.91610625655,9161.06262207031,595.125022159167
"6293","178508","579876",Woodland,Young trees,Scotland,380.777581915,0.9270858005,9270.8579864502,380.777581916003
"6294","178509","579877",Woodland,Young trees,Scotland,1154.79453426,4.143077323,41430.773223877,1154.79453425556
"6295","178510","579878",Woodland,Young trees,Scotland,335.167409692,0.5711975727,5711.97573852539,335.167409691926
"6296","178511","579879",Woodland,Young trees,Scotland,1007.12485042,2.9493939018,29493.9389953613,1007.12485042401
"6297","178517","579885",Woodland,Young trees,Scotland,3686.01194516,31.4281167398,314281.167404175,3686.011945163
"6298","178518","579886",Woodland,Young trees,Scotland,565.469673915,1.07001010815,10700.1010742188,565.469673916081
"6299","178520","579888",Woodland,Young trees,Scotland,1206.0572737,3.2537596346,32537.5964050293,1206.05727370388
"6300","178521","579889",Woodland,Young trees,Scotland,653.264590601,1.35050941675,13505.0942077637,653.264590600951
"6301","178522","579890",Woodland,Young trees,Scotland,763.92671062,1.79103498455,17910.3498687744,763.92671061935
"6302","178523","579891",Woodland,Young trees,Scotland,666.770170549,1.1740770199,11740.7702178955,666.770170550961
"6303","178524","579892",Woodland,Young trees,Scotland,409.665913544,0.9416998837,9416.99882507324,409.665913542265
"6304","178526","579894",Woodland,Young trees,Scotland,1070.72107183,2.0218102035,20218.1020355225,1070.72107182808
"6305","178528","579896",Woodland,Young trees,Scotland,366.857139352,0.55347395795,5534.73957824707,366.857139350806
"6306","178530","579898",Woodland,Young trees,Scotland,586.071704678,1.7069973507,17069.9736022949,586.071704677906
"6307","178532","579900",Woodland,Young trees,Scotland,451.305186487,0.89286296415,8928.62966918945,451.305186484231
"6308","178533","579901",Woodland,Young trees,Scotland,699.55084401,2.85449737755,28544.9736938477,699.550844011123
"6309","178535","579903",Woodland,Young trees,Scotland,1177.36751893,2.7142807505,27142.8075561523,1177.3675189305
"6310","178540","579908",Woodland,Young trees,Scotland,505.231647459,1.0592156868,10592.1568145752,505.231647458374
"6311","178545","579913",Woodland,Young trees,Scotland,373.564170892,0.6592866148,6592.8662109375,373.564170891543
"6312","178550","579918",Woodland,Young trees,Scotland,435.426732404,0.61380288345,6138.02883911133,435.42673240455
"6313","178551","579919",Woodland,Young trees,Scotland,3365.11001086,34.265258022,342652.580352783,3365.11001086154
"6314","178558","579926",Woodland,Young trees,Scotland,602.757848003,1.98638822625,19863.8822937012,602.757848002517
"6315","178563","579931",Woodland,Young trees,Scotland,2231.65204822,13.2626747132,132626.747146606,2231.65204821003
"6316","178571","579939",Woodland,Young trees,Scotland,989.985068341,4.0794178725,40794.1787719727,989.985068339739
"6317","178572","579940",Woodland,Young trees,Scotland,583.806980436,1.6433002476,16433.0025024414,583.806980436242
"6318","178578","579946",Woodland,Young trees,Scotland,280.423075088,0.451959366501,4519.59367370605,280.423075087401
"6319","178582","579950",Woodland,Young trees,Scotland,1976.12030193,11.0492314396,110492.314376831,1976.12030193159
"6320","178586","579954",Woodland,Young trees,Scotland,340.956312729,0.64722501285,6472.25009155273,340.956312728839
"6321","178591","579959",Woodland,Young trees,Scotland,819.189791229,1.88296561185,18829.6560058594,819.189791230923
"6322","178594","579962",Woodland,Young trees,Scotland,462.713517632,0.8334805371,8334.80532836914,462.713517632994
"6323","178599","579967",Woodland,Young trees,Scotland,560.575229642,0.96511446685,9651.14471435547,560.575229643724
"6324","178600","579968",Woodland,Young trees,Scotland,1396.85334311,6.38276219245,63827.6219482422,1396.85334311416
"6325","178606","579974",Woodland,Young trees,Scotland,403.583716075,0.52053324785,5205.33245849609,403.583716079328
"6326","178609","579977",Woodland,Young trees,Scotland,2162.88907401,10.9396008482,109396.008407593,2162.88907400324
"6327","178613","579981",Woodland,Young trees,Scotland,350.741702946,0.6050426631,6050.42663574219,350.741702942105
"6328","178618","579986",Woodland,Young trees,Scotland,424.615042692,1.174139245,11741.3923797607,424.615042690724
"6329","178620","579988",Woodland,Young trees,Scotland,886.598344513,2.99629100745,29962.9100952148,886.598344514516
"6330","178626","579994",Woodland,Young trees,Scotland,468.319935025,0.85947908735,8594.79089355469,468.319935023013
"6331","178633","580001",Woodland,Young trees,Scotland,482.954659273,0.61620125425,6162.01260375977,482.954659273289
"6332","178640","580008",Woodland,Young trees,Scotland,354.961298699,0.6433405425,6433.40539550781,354.961298698925
"6333","178644","580012",Woodland,Young trees,Scotland,332.329676939,0.63917829255,6391.78295898438,332.32967693791
"6334","178650","580018",Woodland,Young trees,Scotland,510.09681533,1.12335724955,11233.5724487305,510.096815328972
"6335","178651","580019",Woodland,Young trees,Scotland,313.919471856,0.6122144004,6122.14399719238,313.919471855279
"6336","178652","580020",Woodland,Young trees,Scotland,607.996520186,1.0211027279,10211.0274353027,607.996520189411
"6337","178654","580022",Woodland,Young trees,Scotland,922.661095438,2.8817522075,28817.5220031738,922.6610954373
"6338","178655","580023",Woodland,Young trees,Scotland,346.316460186,0.678041115251,6780.41116333008,346.316460185588
"6339","178656","580024",Woodland,Young trees,Scotland,1253.16846919,9.16150169945,91615.0170593262,1253.16846918866
"6340","178657","580025",Woodland,Young trees,Scotland,372.177329686,0.68158601555,6815.86016845703,372.177329685891
"6341","178658","580026",Woodland,Young trees,Scotland,474.263113655,1.20477704,12047.7703857422,474.263113654372
"6342","178663","580031",Woodland,Young trees,Scotland,998.021048487,2.763020413,27630.2041320801,998.021048487095
"6343","178666","580034",Woodland,Young trees,Scotland,610.969996684,1.2948215465,12948.215423584,610.96999668687
"6344","178667","580035",Woodland,Young trees,Scotland,563.027660799,1.1488388249,11488.3882293701,563.027660798158
"6345","178669","580037",Woodland,Young trees,Scotland,326.990952092,0.5493420393,5493.42036437988,326.99095209024
"6346","178670","580038",Woodland,Young trees,Scotland,377.932859588,0.9370452501,9370.45252990723,377.932859587655
"6347","178672","580040",Woodland,Young trees,Scotland,290.856453481,0.5419026513,5419.02655029297,290.856453482246
"6348","178673","580041",Woodland,Young trees,Scotland,2877.13096485,24.6602618046,246602.618041992,2877.13096485585
"6349","178674","580042",Woodland,Young trees,Scotland,911.812260966,3.4082504178,34082.5041656494,911.812260964304
"6350","178677","580045",Woodland,Young trees,Scotland,336.121151283,0.68891832515,6889.18324279785,336.121151280965
"6351","178684","580052",Woodland,Young trees,Scotland,359.886772191,0.726338150001,7263.38150024414,359.886772192226
"6352","178697","580065",Woodland,Young trees,Scotland,2171.79887453,14.4803549667,144803.549743652,2171.79887452578
"6353","178698","580066",Woodland,Young trees,Scotland,334.376872507,0.52718371005,5271.8370513916,334.376872505075
"6354","178699","580067",Woodland,Young trees,Scotland,435.712204927,0.813127070951,8131.27073669434,435.712204925015
"6355","178700","580068",Woodland,Young trees,Scotland,1159.02702335,4.69488067725,46948.8067779541,1159.02702334384
"6356","178708","580076",Woodland,Young trees,Scotland,1322.97641364,4.5219715939,45219.7159118652,1322.97641364442
"6357","178709","580077",Woodland,Young trees,Scotland,590.395895841,1.21774684115,12177.4684753418,590.395895840959
"6358","178710","580078",Woodland,Young trees,Scotland,438.20145825,0.6433754743,6433.75473022461,438.20145824934
"6359","178711","580079",Woodland,Young trees,Scotland,777.981027468,1.9613881966,19613.882019043,777.981027468173
"6360","178715","580083",Woodland,Young trees,Scotland,464.504044566,0.52381032955,5238.10330200195,464.504044564687
"6361","178719","580087",Woodland,Young trees,Scotland,786.704387938,2.25537424385,22553.7424621582,786.704387936124
"6362","178723","580091",Woodland,Young trees,Scotland,379.640834356,0.6592471907,6592.47184753418,379.640834355866
"6363","178745","580113",Woodland,Young trees,Scotland,1515.94994787,6.69674698375,66967.4698791504,1515.94994786945
"6364","178746","580114",Woodland,Young trees,Scotland,2785.08082964,25.8289602279,258289.602386475,2785.08082964154
"6365","178747","580115",Woodland,Young trees,Scotland,894.043326208,3.02521933415,30252.1933288574,894.043326208252
"6366","178750","580118",Woodland,Young trees,Scotland,631.821899822,0.963651217001,9636.51217651367,631.821899823636
"6367","178751","580119",Woodland,Young trees,Scotland,408.959207735,0.9278870144,9278.87008666992,408.959207735504
"6368","178752","580120",Woodland,Young trees,Scotland,439.466730173,0.64412347575,6441.23475646973,439.466730173079
"6369","178755","580123",Woodland,Young trees,Scotland,407.657397501,0.7328813382,7328.81338500977,407.65739750151
"6370","178758","580126",Woodland,Young trees,Scotland,864.723952477,2.42638123845,24263.8123474121,864.723952477043
"6371","178761","580129",Woodland,Young trees,Scotland,571.908066103,1.794342516,17943.4252166748,571.908066101372
"6372","178764","580132",Woodland,Young trees,Scotland,653.610278181,1.2729846906,12729.8470153809,653.610278182266
"6373","178773","580141",Woodland,Young trees,Scotland,707.802142372,1.3637505717,13637.5057525635,707.802142371671
"6374","178777","580145",Woodland,Young trees,Scotland,3441.93426752,19.3462512887,193462.512924194,3441.93426752045
"6375","178781","580149",Woodland,Young trees,Scotland,690.928494678,1.27242613865,12724.2613830566,690.928494680266
"6376","178787","580155",Woodland,Young trees,Scotland,938.925345019,2.15828623845,21582.8623657227,938.925345016786
"6377","178792","580160",Woodland,Young trees,Scotland,959.732784334,3.4796721034,34796.7210540771,959.732784332166
"6378","178798","580166",Woodland,Young trees,Scotland,528.187889887,0.563058145001,5630.58142089844,528.187889887666
