fid,OBJECTID_1,OBJECTID,CATEGORY,IFT_IOA,COUNTRY,Shape_Leng,Area_ha,Shape__Are,Shape__Len,x_coord,y_coord,satellite1,satellite2
"11279","162103","517217",Woodland,Mixed mainly broadleaved,Scotland,685.258907076,1.14700277885,11470.0278015137,685.258907075772,285120.205551,684680.042385,0.16253262758255,-0.00645004073157907
"11280","162104","517218",Woodland,Mixed mainly broadleaved,Scotland,1075.36147696,3.3844128262,33844.1282806396,1075.36147695986,281039.51083,684688.094627,0.578897893428802,0.0887319967150688
"11281","162105","517219",Woodland,Mixed mainly broadleaved,Scotland,1574.89038222,3.18197372635,31819.7374267578,1574.89038221548,285439.92867,684507.631373,0.191424056887627,0.0840575322508812
"11282","162107","517221",Woodland,Mixed mainly broadleaved,Scotland,701.04381241,1.16726684475,11672.6683502197,701.043812409857,272781.050332,684696.788785,0.090567983686924,0.075027160346508
"11283","162108","517222",Woodland,Mixed mainly broadleaved,Scotland,820.345712261,3.17158857235,31715.8857269287,820.345712266551,283238.711276,684707.203713,0.127576991915703,0.057589802891016
"11284","162109","517223",Woodland,Mixed mainly broadleaved,Scotland,516.5241022,1.43502669665,14350.2668762207,516.524102198804,288837.722606,684784.854303,0.152098193764687,-0.0189082454890013
"11285","162111","517225",Woodland,Mixed mainly broadleaved,Scotland,387.553547671,0.76779071015,7677.90705871582,387.553547672195,317871.869499,684839.80694,0.18216460943222,0.126562744379044
"11286","162112","517226",Woodland,Mixed mainly broadleaved,Scotland,569.847142343,1.6007671096,16007.6710968018,569.84714234105,253211.416321,684864.702421,0.2196134775877,0.099344439804554
"11287","162113","517227",Woodland,Mixed mainly broadleaved,Scotland,815.643088409,3.67570858845,36757.0858459473,815.64308840845,318145.720686,684837.090006,0.072221651673317,0.0168343000113964
"11288","162114","517228",Woodland,Mixed mainly broadleaved,Scotland,558.152403104,1.48672784255,14867.2783813477,558.152403104603,288636.69691,684917.886713,0.0642260611057281,0.0243341065943241
"11289","162115","517229",Woodland,Mixed mainly broadleaved,Scotland,597.237220178,1.54849386675,15484.938583374,597.237220178539,287866.3537,684891.821912,0.426082581281662,0.192544981837273
"11290","162117","517231",Woodland,Mixed mainly broadleaved,Scotland,404.441532596,0.74874468,7487.44679260254,404.441532596777,248061.019036,685018.564341,0.189442336559296,-0.0153456199914217
"11291","162119","517233",Woodland,Mixed mainly broadleaved,Scotland,1092.3019914,2.23423696215,22342.3695220947,1092.30199140054,280532.860079,684921.89225,0.243899151682854,0.0268058441579342
"11292","162120","517234",Woodland,Mixed mainly broadleaved,Scotland,869.444968361,0.95426505725,9542.65051269531,869.444968359566,288483.058772,685160.37824,0.0365926995873451,0.000546441820915788
"11293","162121","517235",Woodland,Mixed mainly broadleaved,Scotland,1719.92738025,3.7483498049,37483.4978790283,1719.92738025241,267594.478538,684928.024631,0.298171728849411,0.0677775591611862
"11294","162124","517238",Woodland,Mixed mainly broadleaved,Scotland,1830.23363823,18.8971403951,188971.403884888,1830.23363822892,281836.40063,685033.541466,0.171902120113373,0.0497829765081406
"11295","162125","517239",Woodland,Mixed mainly broadleaved,Scotland,1326.20144891,3.404717544,34047.175491333,1326.2014489125,284171.167844,685219.002209,0.24558062851429,0.0585391409695148
"11296","162126","517240",Woodland,Mixed mainly broadleaved,Scotland,396.344162589,0.50270669385,5027.06689453125,396.344162589525,252777.074096,685382.966793,0.0193209685385227,0.00666378205642104
"11297","162128","517242",Woodland,Mixed mainly broadleaved,Scotland,460.820581404,0.8043333059,8043.33302307129,460.820581400647,282785.390231,685421.174773,0.20520031452179,-0.0102346334606409
"11298","162132","517246",Woodland,Mixed mainly broadleaved,Scotland,325.228055133,0.5258785874,5258.78584289551,325.228055132873,279889.92936,685572.032122,0.0379316061735153,0.00915513560175896
"11299","162133","517247",Woodland,Mixed mainly broadleaved,Scotland,1161.09053884,2.49302351835,24930.235244751,1161.09053883629,291620.550348,685547.934895,0.263827830553055,0.0521951653063297
"11300","162134","517248",Woodland,Mixed mainly broadleaved,Scotland,933.135637213,2.7865982398,27865.9824523926,933.135637212422,268476.493875,685456.067516,0.218279808759689,0.0209798999130726
"11301","162135","517249",Woodland,Mixed mainly broadleaved,Scotland,403.468428627,0.71516567415,7151.65676879883,403.468428627042,299697.155181,685611.935389,0.125490829348564,-0.0104458052664995
"11302","162136","517250",Woodland,Mixed mainly broadleaved,Scotland,468.321617224,0.90814618395,9081.46182250977,468.321617220634,283437.714117,685681.720072,0.334765404462814,0.0443606935441494
"11303","162137","517251",Woodland,Mixed mainly broadleaved,Scotland,696.825252183,0.8340427679,8340.4275970459,696.825252184015,280522.6515,685605.708563,0.206652969121933,0.182016506791115
"11304","162138","517252",Woodland,Mixed mainly broadleaved,Scotland,1020.81115945,2.9106056431,29106.0565490723,1020.81115944241,288572.22893,685606.822842,0.110073149204254,0.0980096682906151
"11305","162139","517253",Woodland,Mixed mainly broadleaved,Scotland,644.114173546,0.7019424448,7019.42443847656,644.114173547661,322541.914205,685739.131173,0.357502341270447,0.289804399013519
"11306","162141","517255",Woodland,Mixed mainly broadleaved,Scotland,582.81818017,0.8901128662,8901.1286315918,582.818180167906,313755.957872,685726.010262,0.21124766767025,0.0171377211809158
"11307","162142","517256",Woodland,Mixed mainly broadleaved,Scotland,931.240465937,2.2143907038,22143.9071044922,931.240465937487,283654.968168,685706.00116,0.289126992225647,0.0431824959814548
"11308","162146","517260",Woodland,Mixed mainly broadleaved,Scotland,1728.22287536,4.9821035924,49821.0360717773,1728.22287536549,314100.225817,685777.544495,0.17901174724102,-0.0285831168293953
"11309","162147","517261",Woodland,Mixed mainly broadleaved,Scotland,1311.76602848,3.8458297082,38458.2970733643,1311.76602847889,318860.76166,685920.890079,0.173602774739265,0.0178736243396997
"11310","162148","517262",Woodland,Mixed mainly broadleaved,Scotland,364.581983342,0.52087468825,5208.74687194824,364.581983341724,322764.256724,685985.940972,0.0469576343894005,-0.00422538118436933
"11311","162150","517264",Woodland,Mixed mainly broadleaved,Scotland,465.395352821,0.5240477458,5240.47743225098,465.395352822304,274853.4753,686018.35875,-0.0321008898317814,-0.0189725011587143
"11312","162151","517265",Woodland,Mixed mainly broadleaved,Scotland,1828.45530828,4.8763339198,48763.3394012451,1828.45530827887,280841.935613,685798.183287,0.234933659434319,0.0287210009992123
"11313","162152","517266",Woodland,Mixed mainly broadleaved,Scotland,442.858458242,0.700509458088,7005.09423828125,442.839899366867,265452.966084,686079.122116,0.26319220662117,-0.0086751114577055
"11314","162153","517267",Woodland,Mixed mainly broadleaved,Scotland,506.129079913,1.3774689102,13774.6891021729,506.129079917287,307892.829658,686047.063516,0.0804832205176353,0.0141930766403675
"11315","162154","517268",Woodland,Mixed mainly broadleaved,Scotland,554.819723953,0.81724050155,8172.40510559082,554.819723953844,305827.497107,686032.366422,0.137006387114525,0.0114904269576073
"11316","162155","517269",Woodland,Mixed mainly broadleaved,Scotland,1022.55372986,2.5891459617,25891.4595031738,1022.55372985806,298868.596412,686073.638158,0.199775606393814,0.0724081918597221
"11317","162156","517270",Woodland,Mixed mainly broadleaved,Scotland,560.540598974,1.05174829405,10517.4830322266,560.540598975831,285167.068673,686133.585601,0.199022591114044,0.0795688182115555
"11318","162157","517271",Woodland,Mixed mainly broadleaved,Scotland,511.879587299,1.16465256585,11646.5256500244,511.879587297682,265698.502455,686190.399224,0.1080182492733,-0.0201717223972082
"11319","162159","517273",Woodland,Mixed mainly broadleaved,Scotland,713.673409103,1.431300766,14313.0077514648,713.673409103189,264130.999086,686219.470858,0.206074133515358,0.00622448092326522
"11320","162161","517275",Woodland,Mixed mainly broadleaved,Scotland,648.666389022,1.70315197685,17031.5197296143,648.666389020324,251191.343333,686323.501738,0.0414255894720554,0.134100750088692
"11321","162162","517276",Woodland,Mixed mainly broadleaved,Scotland,463.240619563,0.63563647355,6356.3646697998,463.240619563219,262082.416513,686357.609902,0.119748756289482,0.0213102865964174
"11322","162163","517277",Woodland,Mixed mainly broadleaved,Scotland,615.315714806,1.15524425185,11552.4426574707,615.315714804198,315531.245338,686432.050343,0.24798484146595,0.141168206930161
"11323","162164","517278",Woodland,Mixed mainly broadleaved,Scotland,856.455515097,1.4517990041,14517.9899139404,856.455515096249,258614.748831,686438.973456,0.464854955673218,0.0181887988001108
"11324","162166","517280",Woodland,Mixed mainly broadleaved,Scotland,536.045188839,1.1939507449,11939.5074768066,536.045188838806,263073.367527,686474.142626,0.537942469120026,0.056734062731266
"11325","162167","517281",Woodland,Mixed mainly broadleaved,Scotland,533.74356843,0.852427929,8524.27935791016,533.74356843399,321847.460077,686499.81816,0.142937138676643,0.0578610822558403
"11326","162168","517282",Woodland,Mixed mainly broadleaved,Scotland,824.062580732,2.75102471005,27510.2471313477,824.062580730968,281338.269536,686431.006308,0.165751785039902,0.0261716898530722
"11327","162169","517283",Woodland,Mixed mainly broadleaved,Scotland,717.48383216,0.8151339647,8151.3395690918,717.483832159509,283893.901083,686504.288132,0.0982538834214211,-0.0281953904777765
"11328","162170","517284",Woodland,Mixed mainly broadleaved,Scotland,936.707754592,1.96598572485,19659.8571014404,936.707754591432,261726.538023,686535.781651,0.239229828119278,0.0826462954282761
"11329","162172","517286",Woodland,Mixed mainly broadleaved,Scotland,419.120091442,0.8445697589,8445.69757080078,419.1200914435,315985.45033,686653.117715,0.276602774858475,-0.000393989583244547
"11330","162173","517287",Woodland,Mixed mainly broadleaved,Scotland,970.349534187,1.35714875785,13571.4876098633,970.349534184271,318665.206723,686653.297587,0.208586364984512,0.114430293440819
"11331","162175","517289",Woodland,Mixed mainly broadleaved,Scotland,1340.86689762,4.2127644788,42127.6449737549,1340.86689761868,317509.294489,686562.0093,0.156826421618462,0.0789655521512032
"11332","162176","517290",Woodland,Mixed mainly broadleaved,Scotland,5434.14719573,23.4788307921,234788.308029175,5434.14719573739,282588.047335,686330.243703,0.170188292860985,-0.0147459395229816
"11333","162177","517291",Woodland,Mixed mainly broadleaved,Scotland,857.413937601,1.8226631658,18226.6316223145,857.413937601088,313534.52137,686812.214333,0.0923913270235062,-0.0357945896685123
"11334","162178","517292",Woodland,Mixed mainly broadleaved,Scotland,505.969387923,0.97116775455,9711.67756652832,505.969387922183,252822.42227,686864.955287,0.124256767332554,0.0143773118034005
"11335","162180","517294",Woodland,Mixed mainly broadleaved,Scotland,1340.5404557,4.7272055006,47272.0550689697,1340.54045569717,261120.273509,686802.130484,0.177479475736618,0.00979290250688791
"11336","162181","517295",Woodland,Mixed mainly broadleaved,Scotland,710.819501041,1.8582873647,18582.8737182617,710.819501039279,300601.444097,686922.609993,0.177373260259628,0.0336062163114548
"11337","162182","517296",Woodland,Mixed mainly broadleaved,Scotland,599.029346983,0.8449922669,8449.92276000977,599.029346983591,289485.183745,686854.311385,0.262792319059372,0.0413462221622467
"11338","162183","517297",Woodland,Mixed mainly broadleaved,Scotland,603.425844548,0.85443981535,8544.39817810059,603.425844547199,282674.608338,686882.015302,0.275244563817978,0.105458602309227
"11339","162184","517298",Woodland,Mixed mainly broadleaved,Scotland,1061.26436697,3.52760673475,35276.0674133301,1061.26436696975,323866.74305,686971.484195,0.623689830303192,0.4308021068573
"11340","162185","517299",Woodland,Mixed mainly broadleaved,Scotland,3919.99445447,21.6797260454,216797.260269165,3919.99445446733,283287.103718,686746.16194,0.0344276763498783,0.0532949045300484
"11341","162186","517300",Woodland,Mixed mainly broadleaved,Scotland,677.597043515,1.3601564877,13601.5649261475,677.597043516021,253157.493934,687017.169995,0.176706477999687,0.00172808009665459
"11342","162189","517303",Woodland,Mixed mainly broadleaved,Scotland,1260.47494785,5.82374619865,58237.4618682861,1260.47494784707,255786.572247,687087.312564,0.361209034919739,0.0149441733956337
"11343","162190","517304",Woodland,Mixed mainly broadleaved,Scotland,365.634985467,0.56969172555,5696.91728210449,365.634985467491,279217.067106,687162.352224,0.168544873595238,-0.00134290277492255
"11344","162191","517305",Woodland,Mixed mainly broadleaved,Scotland,567.991567916,1.31247096735,13124.7096862793,567.991567917584,300703.071443,687109.600311,0.431192994117737,-0.0552349612116814
"11345","162194","517308",Woodland,Mixed mainly broadleaved,Scotland,369.907011663,0.6721774755,6721.77467346191,369.907011664116,314651.89189,687267.942977,0.210940331220627,0.176668167114258
"11346","162196","517310",Woodland,Mixed mainly broadleaved,Scotland,655.509288941,1.01565097915,10156.5097198486,655.509288943385,280928.589192,687331.764347,0.226992666721344,0.0989065170288086
"11347","162198","517312",Woodland,Mixed mainly broadleaved,Scotland,741.552965486,0.88216311825,8821.63119506836,741.552965485109,252903.118603,687383.175771,-0.0554000474512577,-0.0295977685600519
"11348","162201","517315",Woodland,Mixed mainly broadleaved,Scotland,640.454730724,1.95047936275,19504.7936553955,640.45473072607,300265.611072,687523.101541,0.186298057436943,0.127070233225822
"11349","162202","517316",Woodland,Mixed mainly broadleaved,Scotland,468.704465289,0.57710701495,5771.07015991211,468.704465290192,278900.840131,687608.387566,0.140274032950401,0.0599184520542622
"11350","162203","517317",Woodland,Mixed mainly broadleaved,Scotland,502.250392367,0.794309758,7943.09764099121,502.250392364328,253858.224908,687557.222808,0.184767544269562,0.0595810301601887
"11351","162204","517318",Woodland,Mixed mainly broadleaved,Scotland,555.260149923,1.1455225484,11455.2254943848,555.260149919598,256080.921467,687610.497414,-0.0293240621685982,0.0217575784772635
"11352","162205","517319",Woodland,Mixed mainly broadleaved,Scotland,1212.5588018,3.0812485457,30812.4853210449,1212.5588018022,317848.943168,687559.652643,0.552882313728333,0.113799288868904
"11353","162206","517320",Woodland,Mixed mainly broadleaved,Scotland,497.302924975,0.906864371801,9068.64366149902,497.302924973638,305866.917065,687652.402803,0.184885501861572,0.000151718617416918
"11354","162207","517321",Woodland,Mixed mainly broadleaved,Scotland,1334.43288543,3.91082703055,39108.2704925537,1334.43288543117,256654.508794,687545.1894,0.0903286784887314,0.180756583809853
"11355","162208","517322",Woodland,Mixed mainly broadleaved,Scotland,747.340047433,2.67962334155,26796.2334442139,747.340047432034,305572.124704,687632.986058,0.056045264005661,-0.00621043657884002
"11356","162209","517323",Woodland,Mixed mainly broadleaved,Scotland,1085.8793278,6.1099922997,61099.9229125977,1085.87932780014,259994.874146,687623.909756,0.193421930074692,-0.0194756556302309
